requirement_id,requirement_name,versions,shareLink,xlsx,markdown,priority
6378,切换语言,8.11.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6378&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/切换语言_6378.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/切换语言_6378.md,p1
6396,【P1】效果新增：Airbrush Retouch效果新增（曾曾）,8.13.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6396&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】效果新增：Airbrush_Retouch效果新增（曾曾）_6396.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】效果新增：Airbrush_Retouch效果新增（曾曾）_6396.md,p1
6397,【P1】效果新增：Airbrush Skin新增Redness Fix（曾曾）,8.13.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6397&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】效果新增：Airbrush_Skin新增Redness_Fix（曾曾）_6397.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】效果新增：Airbrush_Skin新增Redness_Fix（曾曾）_6397.md,p1
6398,【P1】AB实验：Airbrush Face 支持多族裔默认值（思思）,8.13.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6398&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】AB实验：Airbrush_Face_支持多族裔默认值（思思）_6398.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】AB实验：Airbrush_Face_支持多族裔默认值（思思）_6398.md,p1
6399,AB实验：Airbrush Glowup排序调整（帅王）,8.13.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6399&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/AB实验：Airbrush_Glowup排序调整（帅王）_6399.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/AB实验：Airbrush_Glowup排序调整（帅王）_6399.md,p2
6400,【P1】AB实验：Airbrush Magic子项参数优化（思思）,8.13.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6400&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】AB实验：Airbrush_Magic子项参数优化（思思）_6400.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】AB实验：Airbrush_Magic子项参数优化（思思）_6400.md,p1
6401,【P2】AB实验：Airbrush Acne、Concealer 加入匀肤效果（帅王）,8.13.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6401&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P2】AB实验：Airbrush_Acne、Concealer_加入匀肤效果（帅王）_6401.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P2】AB实验：Airbrush_Acne、Concealer_加入匀肤效果（帅王）_6401.md,p2
6402,【P2】AB实验：Airbrush Hair 默认选中发质 tab（Zac）,8.13.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6402&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P2】AB实验：Airbrush_Hair_默认选中发质_tab（Zac）_6402.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P2】AB实验：Airbrush_Hair_默认选中发质_tab（Zac）_6402.md,p2
6403,俄罗斯地区上线UID会员体系（忻恬）,8.13.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6403&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/俄罗斯地区上线UID会员体系（忻恬）_6403.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/俄罗斯地区上线UID会员体系（忻恬）_6403.md,p0
6404,Airbrush 新增AIGC云任务id埋点（Jamie）,8.13.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6404&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/Airbrush_新增AIGC云任务id埋点（Jamie）_6404.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/Airbrush_新增AIGC云任务id埋点（Jamie）_6404.md,p2
6407,【P1】交互优化：Airbrush Relight 展示界面优化（Jamie）,8.13.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6407&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】交互优化：Airbrush_Relight_展示界面优化（Jamie）_6407.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】交互优化：Airbrush_Relight_展示界面优化（Jamie）_6407.md,p1
6409,【P1】功能新增：AB 接入账号体系支持俄罗斯支付（Zac）,8.13.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6409&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】功能新增：AB_接入账号体系支持俄罗斯支付（Zac）_6409.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/【P1】功能新增：AB_接入账号体系支持俄罗斯支付（Zac）_6409.md,p1
6410,俄罗斯地区接入DukPay支付订阅（忻恬）,8.13.5,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6410&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/俄罗斯地区接入DukPay支付订阅（忻恬）_6410.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/俄罗斯地区接入DukPay支付订阅（忻恬）_6410.md,p0
6413,Google Play支付确认中弹窗（忻恬）,8.13.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6413&appId=282&platformAgg=APP,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/Google_Play支付确认中弹窗（忻恬）_6413.xlsx,/Users/xuyunhui/Documents/项目/.cursor/skills/data_analysis/raw_data/埋点事件/dayu_gt722/requirements/Google_Play支付确认中弹窗（忻恬）_6413.md,p0
