月份,市场,平台,渠道/自然,功能,进入人数,打勾人数,活跃人数,打勾渗透率,进入渗透率,进入排名,打勾排名
2026-04,墨西哥,Android,non-Organic,Glitter,54.96666666666667,8.2,2235.0,0.0031794434223345034,0.02285540734246211,28,31
2026-04,墨西哥,Android,non-Organic,Glowup,126.33333333333333,14.333333333333334,2235.0,0.006168601755770742,0.05927467372783154,12,23
2026-04,墨西哥,Android,non-Organic,Hair,881.3,159.6,2235.0,0.07037340487900069,0.4131184863305742,1,1
2026-04,墨西哥,Android,non-Organic,Magic,369.46666666666664,118.46666666666667,2235.0,0.04732800136281222,0.15507424055518854,5,3
2026-04,墨西哥,Android,non-Organic,Makeup,183.7,71.06666666666666,2235.0,0.026387843028954368,0.07049853409223578,9,7
2026-04,墨西哥,Android,non-Organic,Matte,17.5,5.666666666666667,2235.0,0.0021858619719387694,0.006912621576453156,43,39
2026-04,墨西哥,Android,non-Organic,Muscle,122.23333333333333,26.433333333333334,2235.0,0.013392384947580724,0.061358458817504576,11,13
2026-04,墨西哥,Android,non-Organic,Mykit,49.333333333333336,0.0,2235.0,0.0,0.020608540121749744,31,43
2026-04,墨西哥,Android,non-Organic,Plump,58.833333333333336,11.766666666666667,2235.0,0.004976702392344656,0.025943513937238545,26,26
2026-04,墨西哥,Android,non-Organic,Preset,84.1,6.166666666666667,2235.0,0.0023505995233293465,0.03436510829103218,16,34
2026-04,墨西哥,Android,non-Organic,Prism,20.666666666666668,7.333333333333333,2235.0,0.0027524147106770505,0.007971514091061569,40,33
2026-04,墨西哥,Android,non-Organic,Relight,206.53333333333333,66.8,2235.0,0.02570922392115752,0.08141907403065343,7,8
2026-04,墨西哥,Android,non-Organic,Reshape,146.13333333333333,37.7,2235.0,0.015267535234561867,0.06463548950481526,10,11
2026-04,墨西哥,Android,non-Organic,Resize,26.066666666666666,7.433333333333334,2235.0,0.0028543203115429356,0.010462104784032752,37,32
2026-04,墨西哥,Android,non-Organic,Skin Tone,81.93333333333334,37.733333333333334,2235.0,0.015176763696845381,0.03396337436024133,17,12
2026-04,墨西哥,Android,non-Organic,Smooth,75.63333333333334,28.7,2235.0,0.01137410577902558,0.031623640144234265,21,14
2026-04,墨西哥,Android,non-Organic,Stamp,31.866666666666667,5.6,2235.0,0.0020854831125936965,0.012379953883722828,36,40
2026-04,墨西哥,Android,non-Organic,Teeth,87.36666666666666,0.0,2235.0,0.0,0.03904752109083307,14,43
2026-04,墨西哥,Android,non-Organic,Text,33.4,3.7333333333333334,2235.0,0.001407647080215973,0.013565621612306048,34,42
2026-04,墨西哥,iOS,Organic,AI Expand,6.1,1.8333333333333333,308.9,0.0059414938699930185,0.020967864488841973,34,30
2026-04,墨西哥,iOS,Organic,AI Image,16.666666666666668,1.3,308.9,0.004377983313499162,0.055650610549951025,17,33
2026-04,墨西哥,iOS,Organic,AI Repair,11.733333333333333,4.5,308.9,0.014724561978013232,0.03847304294481643,26,20
2026-04,墨西哥,iOS,Organic,AI Replace,2.8666666666666667,0.9333333333333333,308.9,0.0030494584759072963,0.010057824696113942,43,36
2026-04,墨西哥,iOS,Organic,AI Retouch,68.63333333333334,20.833333333333332,308.9,0.067655249275722,0.21820295791117755,5,6
2026-04,墨西哥,iOS,Organic,AI Tattoo,7.666666666666667,1.3333333333333333,308.9,0.004078091161050933,0.023974177768359424,33,34
2026-04,墨西哥,iOS,Organic,Acne,27.6,19.466666666666665,308.9,0.06525639998940727,0.09205761751786062,12,7
2026-04,墨西哥,iOS,Organic,Adjust,24.3,10.466666666666667,308.9,0.033749059029147585,0.08010182264966499,14,14
2026-04,墨西哥,iOS,Organic,Background,11.233333333333333,0.5,308.9,0.0016187819106989502,0.03709813069118029,28,39
2026-04,墨西哥,iOS,Organic,Blur,10.333333333333334,5.833333333333333,308.9,0.019526288554616095,0.034345410823950755,31,18
2026-04,墨西哥,iOS,Organic,Body,35.7,22.9,308.9,0.07734251199470264,0.1196349139382103,10,5
2026-04,墨西哥,iOS,Organic,Bokeh,5.3,1.4333333333333333,308.9,0.004596347704427944,0.017550912073788484,40,32
2026-04,墨西哥,iOS,Organic,Brighten,11.466666666666667,5.8,308.9,0.01925888863860803,0.03823307398233021,27,19
2026-04,墨西哥,iOS,Organic,Concealer,13.766666666666667,4.4,308.9,0.014216661737722923,0.04660693183745014,22,21
2026-04,墨西哥,iOS,Organic,Contour,4.533333333333333,2.066666666666667,308.9,0.00688294878508624,0.014994783095786597,41,29
2026-04,墨西哥,iOS,Organic,Crop,12.233333333333333,8.066666666666666,308.9,0.026460414746448526,0.04052428887755624,25,15
2026-04,墨西哥,iOS,Organic,Dark Circles,10.333333333333334,7.366666666666666,308.9,0.02513624190351076,0.035307886078184365,29,16
2026-04,墨西哥,iOS,Organic,Details,6.166666666666667,1.7333333333333334,308.9,0.00575440713314092,0.020635232775917105,35,31
2026-04,墨西哥,iOS,Organic,Effects,18.833333333333332,0.16666666666666666,308.9,0.00047695163602678943,0.06180440733886136,16,42
2026-04,墨西哥,iOS,Organic,Eraser,28.566666666666666,15.533333333333333,308.9,0.05153729756986113,0.09638936913578161,11,11
2026-04,墨西哥,iOS,Organic,Expression,12.633333333333333,3.3333333333333335,308.9,0.011158173825823238,0.04187028978561389,24,25
2026-04,墨西哥,iOS,Organic,Eye Brighten,5.433333333333334,3.3333333333333335,308.9,0.011185150258534806,0.018206987652640175,39,24
2026-04,墨西哥,iOS,Organic,Face,88.93333333333334,37.166666666666664,308.9,0.12109852271066604,0.2872004766742788,1,1
2026-04,墨西哥,iOS,Organic,Face Fix,15.3,2.2333333333333334,308.9,0.007447091415819358,0.04877157909582387,20,27
2026-04,墨西哥,iOS,Organic,Filters,76.5,12.3,308.9,0.040308824940687486,0.24733142680161052,2,13
2026-04,墨西哥,iOS,Organic,Glitter,8.466666666666667,0.8666666666666667,308.9,0.0027911105035361827,0.02760315158842889,32,38
2026-04,墨西哥,iOS,Organic,Glowup,23.4,4.1,308.9,0.013284893741630248,0.07565717038163437,15,22
2026-04,墨西哥,iOS,Organic,Hair,71.26666666666667,13.033333333333333,308.9,0.04111878805063531,0.21882208892588556,4,12
2026-04,墨西哥,iOS,Organic,Magic,68.0,31.466666666666665,308.9,0.1039285792887509,0.22034135391666604,3,2
2026-04,墨西哥,iOS,Organic,Makeup,36.56666666666667,18.5,308.9,0.061380142119924534,0.12141159087711895,9,8
2026-04,墨西哥,iOS,Organic,Matte,5.566666666666666,2.7333333333333334,308.9,0.008855970331490413,0.018427917330721903,38,26
2026-04,墨西哥,iOS,Organic,Muscle,16.0,4.366666666666666,308.9,0.013125608777637984,0.04904396512396972,19,23
2026-04,墨西哥,iOS,Organic,Mykit,6.466666666666667,0.0,308.9,0.0,0.020604950230093455,36,43
2026-04,墨西哥,iOS,Organic,Plump,10.433333333333334,2.2,308.9,0.007110908828952361,0.034631304621435335,30,28
2026-04,墨西哥,iOS,Organic,Preset,13.0,0.8,308.9,0.0028050804141560607,0.04335881367306459,23,37
2026-04,墨西哥,iOS,Organic,Prism,2.533333333333333,0.4666666666666667,308.9,0.0015207817377085168,0.00985145212813383,44,40
2026-04,墨西哥,iOS,Organic,Relight,42.8,18.333333333333332,308.9,0.05976291681614831,0.13979459928168553,7,9
2026-04,墨西哥,iOS,Organic,Reshape,47.13333333333333,28.233333333333334,308.9,0.09480616254370235,0.15678626655797642,6,4
2026-04,墨西哥,iOS,Organic,Resize,14.066666666666666,6.066666666666666,308.9,0.02011912634170944,0.047409914251114384,21,17
2026-04,墨西哥,iOS,Organic,Skin Tone,25.8,16.966666666666665,308.9,0.056797858978824875,0.08604502138352488,13,10
2026-04,墨西哥,iOS,Organic,Smooth,38.733333333333334,29.066666666666666,308.9,0.09804313326652794,0.12963228579931707,8,3
2026-04,墨西哥,iOS,Organic,Stamp,5.733333333333333,1.1666666666666667,308.9,0.0036791176209634885,0.019197365870411945,37,35
2026-04,墨西哥,iOS,Organic,Teeth,15.466666666666667,0.0,308.9,0.0,0.05087384519252243,18,43
2026-04,墨西哥,iOS,Organic,Text,3.5,0.16666666666666666,308.9,0.0005304221395047497,0.012526335102195075,42,41
2026-04,墨西哥,iOS,non-Organic,AI Expand,2.1333333333333333,0.8,165.36666666666667,0.015616069720928273,0.043965408578839446,25,17
2026-04,墨西哥,iOS,non-Organic,AI Image,9.4,0.8666666666666667,165.36666666666667,0.008574904359703938,0.11784437835262564,6,22
2026-04,墨西哥,iOS,non-Organic,AI Repair,5.233333333333333,2.6,165.36666666666667,0.053118220436051945,0.09530755492449981,8,4
2026-04,墨西哥,iOS,non-Organic,AI Replace,0.7,0.26666666666666666,165.36666666666667,0.0029836438153157,0.015302327133673152,40,34
2026-04,墨西哥,iOS,non-Organic,AI Retouch,47.03333333333333,6.2,165.36666666666667,0.0504934264689952,0.2547452957354182,2,6
2026-04,墨西哥,iOS,non-Organic,AI Tattoo,7.2,1.5,165.36666666666667,0.004760822616380137,0.04680447125355867,21,27
2026-04,墨西哥,iOS,non-Organic,Acne,5.133333333333334,1.3666666666666667,165.36666666666667,0.01258462358177654,0.040168532669305285,29,20
2026-04,墨西哥,iOS,non-Organic,Adjust,3.8,0.7666666666666667,165.36666666666667,0.013434990986672935,0.06269414111600265,15,18
2026-04,墨西哥,iOS,non-Organic,Background,3.6,0.3,165.36666666666667,0.006724876012536953,0.04655357863198437,23,24
2026-04,墨西哥,iOS,non-Organic,Blur,0.8666666666666667,0.2,165.36666666666667,0.0019032078415691343,0.021534658182362703,36,38
2026-04,墨西哥,iOS,non-Organic,Body,8.666666666666666,3.066666666666667,165.36666666666667,0.05205902025255675,0.09397052256710015,9,5
2026-04,墨西哥,iOS,non-Organic,Bokeh,0.7333333333333333,0.23333333333333334,165.36666666666667,0.0032661349079383317,0.029155819099085392,35,32
2026-04,墨西哥,iOS,non-Organic,Brighten,1.8666666666666667,0.7,165.36666666666667,0.009192902668192737,0.029923190112232073,34,21
2026-04,墨西哥,iOS,non-Organic,Concealer,2.533333333333333,0.4666666666666667,165.36666666666667,0.004019830730688283,0.030506015442641927,33,29
2026-04,墨西哥,iOS,non-Organic,Contour,0.41379310344827586,0.20689655172413793,170.3793103448276,0.004012893178629565,0.015098464108071709,41,30
2026-04,墨西哥,iOS,non-Organic,Crop,3.1,2.3,165.36666666666667,0.025117188148785108,0.04665753712869986,22,10
2026-04,墨西哥,iOS,non-Organic,Dark Circles,1.2666666666666666,0.43333333333333335,165.36666666666667,0.003089262247047271,0.01743287120479165,38,33
2026-04,墨西哥,iOS,non-Organic,Details,0.7241379310344828,0.2413793103448276,170.3793103448276,0.0007347810000852301,0.01468987389599267,42,40
2026-04,墨西哥,iOS,non-Organic,Effects,3.8666666666666667,0.03333333333333333,165.36666666666667,0.00011337868480725623,0.04805768030637569,19,41
2026-04,墨西哥,iOS,non-Organic,Eraser,5.433333333333334,2.033333333333333,165.36666666666667,0.034092712504567184,0.06467736010833483,14,8
2026-04,墨西哥,iOS,non-Organic,Expression,5.966666666666667,0.7666666666666667,165.36666666666667,0.0059452393060328,0.042591432919981284,27,26
2026-04,墨西哥,iOS,non-Organic,Eye Brighten,0.7586206896551724,0.3103448275862069,170.3793103448276,0.0026343487065235804,0.009716409431169592,44,36
2026-04,墨西哥,iOS,non-Organic,Face,47.166666666666664,11.333333333333334,165.36666666666667,0.07736457633678834,0.24812985678505398,3,1
2026-04,墨西哥,iOS,non-Organic,Face Fix,7.166666666666667,0.8333333333333334,165.36666666666667,0.008355828696716245,0.0484167042741474,18,23
2026-04,墨西哥,iOS,non-Organic,Filters,31.066666666666666,1.9333333333333333,165.36666666666667,0.02452173582318477,0.20190841643055452,4,12
2026-04,墨西哥,iOS,non-Organic,Glitter,3.3333333333333335,0.5333333333333333,165.36666666666667,0.00462396651329879,0.031016759714751527,32,28
2026-04,墨西哥,iOS,non-Organic,Glowup,14.266666666666667,1.1666666666666667,165.36666666666667,0.016857742727094664,0.09379008541298936,10,16
2026-04,墨西哥,iOS,non-Organic,Hair,76.76666666666667,10.3,165.36666666666667,0.05517616369585125,0.34096210482825273,1,3
2026-04,墨西哥,iOS,non-Organic,Magic,22.5,5.8,165.36666666666667,0.06111563901770636,0.18392900258769387,5,2
2026-04,墨西哥,iOS,non-Organic,Makeup,5.966666666666667,1.1,165.36666666666667,0.022550734832122048,0.06478327825684732,13,14
2026-04,墨西哥,iOS,non-Organic,Matte,0.7333333333333333,0.2,165.36666666666667,0.0018152692966757163,0.010521649561264957,43,39
2026-04,墨西哥,iOS,non-Organic,Muscle,14.8,3.8,165.36666666666667,0.026012437242596505,0.09283839818532712,11,9
2026-04,墨西哥,iOS,non-Organic,Mykit,2.3666666666666667,0.0,165.36666666666667,0.0,0.04191820041256469,28,42
2026-04,墨西哥,iOS,non-Organic,Plump,5.666666666666667,0.9,165.36666666666667,0.0064312748460076995,0.04427348500558314,24,25
2026-04,墨西哥,iOS,non-Organic,Preset,4.1,0.13333333333333333,165.36666666666667,0.0019599484435261017,0.042941375689479734,26,37
2026-04,墨西哥,iOS,non-Organic,Prism,0.6,0.23333333333333334,165.36666666666667,0.003678660168137034,0.01591237656212477,39,31
2026-04,墨西哥,iOS,non-Organic,Relight,11.333333333333334,2.7,165.36666666666667,0.03515432286352864,0.10992570444889768,7,7
2026-04,墨西哥,iOS,non-Organic,Reshape,10.3,1.9,165.36666666666667,0.024866844470134195,0.08780566407324743,12,11
2026-04,墨西哥,iOS,non-Organic,Resize,1.8666666666666667,0.7666666666666667,165.36666666666667,0.012638245072280093,0.03328724091590162,30,19
2026-04,墨西哥,iOS,non-Organic,Skin Tone,5.833333333333333,2.3,165.36666666666667,0.023716590846471163,0.04769066965296781,20,13
2026-04,墨西哥,iOS,non-Organic,Smooth,5.4,1.4,165.36666666666667,0.01698734813066692,0.04931384600210284,17,15
2026-04,墨西哥,iOS,non-Organic,Stamp,1.0666666666666667,0.2,165.36666666666667,0.0028033523840762806,0.02051244814428655,37,35
2026-04,墨西哥,iOS,non-Organic,Teeth,7.866666666666666,0.0,165.36666666666667,0.0,0.05277009277253907,16,42
2026-04,墨西哥,iOS,non-Organic,Text,1.2,0.0,165.36666666666667,0.0,0.03302108405909707,31,42
2026-04,巴西,Android,Organic,AI Expand,53.6,24.6,1959.2666666666667,0.012628455668004074,0.02741022563385972,33,23
2026-04,巴西,Android,Organic,AI Image,158.33333333333334,30.266666666666666,1959.2666666666667,0.015479220197127956,0.08064761205232672,12,21
2026-04,巴西,Android,Organic,AI Repair,84.6,38.333333333333336,1959.2666666666667,0.019573318079254776,0.042965341838253415,24,19
2026-04,巴西,Android,Organic,AI Replace,33.36666666666667,15.866666666666667,1959.2666666666667,0.008155440675299473,0.017227109552760564,37,31
2026-04,巴西,Android,Organic,AI Retouch,373.6666666666667,144.3,1959.2666666666667,0.07324218797213704,0.1894457329387901,5,5
2026-04,巴西,Android,Organic,AI Tattoo,59.333333333333336,18.333333333333332,1959.2666666666667,0.009376879525923863,0.03013404261146946,31,28
2026-04,巴西,Android,Organic,Acne,128.8,94.6,1959.2666666666667,0.04797866245237335,0.06542727602144427,15,13
2026-04,巴西,Android,Organic,Adjust,194.46666666666667,107.03333333333333,1959.2666666666667,0.054520780105416965,0.09901863176747575,10,12
2026-04,巴西,Android,Organic,Background,96.23333333333333,11.233333333333333,1959.2666666666667,0.0057542156339193285,0.04866514679754806,17,33
2026-04,巴西,Android,Organic,Blur,93.3,61.13333333333333,1959.2666666666667,0.031145741242898043,0.047400681220690105,18,15
2026-04,巴西,Android,Organic,Body,141.83333333333334,83.03333333333333,1959.2666666666667,0.04187829513560404,0.07156884984509738,14,14
2026-04,巴西,Android,Organic,Bokeh,38.9,12.666666666666666,1959.2666666666667,0.0064669420091025874,0.01970968450853713,36,32
2026-04,巴西,Android,Organic,Brighten,60.1,28.866666666666667,1959.2666666666667,0.014620472704561231,0.030321978139362455,30,22
2026-04,巴西,Android,Organic,Concealer,86.66666666666667,37.46666666666667,1959.2666666666667,0.018975173278973814,0.04396661863804188,23,20
2026-04,巴西,Android,Organic,Contour,24.8,11.266666666666667,1959.2666666666667,0.005730003740484121,0.012548787232091279,41,34
2026-04,巴西,Android,Organic,Crop,148.5,115.8,1959.2666666666667,0.05922739500101548,0.07590521418873676,13,9
2026-04,巴西,Android,Organic,Dark Circles,58.833333333333336,39.733333333333334,1959.2666666666667,0.020044015616495003,0.029710262879296883,32,18
2026-04,巴西,Android,Organic,Details,23.766666666666666,8.633333333333333,1959.2666666666667,0.004416374913800714,0.011994003279168922,43,37
2026-04,巴西,Android,Organic,Effects,113.4,6.166666666666667,1959.2666666666667,0.0030998727429038587,0.057369805988977,16,40
2026-04,巴西,Android,Organic,Eraser,218.06666666666666,114.96666666666667,1959.2666666666667,0.05828321445707956,0.11014831658240058,9,10
2026-04,巴西,Android,Organic,Expression,63.5,16.633333333333333,1959.2666666666667,0.00847355289277694,0.032263346305852356,29,30
2026-04,巴西,Android,Organic,Eye Brighten,30.866666666666667,18.766666666666666,1959.2666666666667,0.009561559238797661,0.01568684055699874,38,26
2026-04,巴西,Android,Organic,Face,399.93333333333334,172.2,1959.2666666666667,0.08715783563979233,0.20265286366963398,3,2
2026-04,巴西,Android,Organic,Face Fix,74.8,17.966666666666665,1959.2666666666667,0.009113379263352085,0.037924644553392964,26,29
2026-04,巴西,Android,Organic,Filters,459.23333333333335,169.23333333333332,1959.2666666666667,0.08561176435899817,0.23242132104400645,1,3
2026-04,巴西,Android,Organic,Glitter,39.8,7.366666666666666,1959.2666666666667,0.003719081608885543,0.020076839843077274,35,39
2026-04,巴西,Android,Organic,Glowup,91.8,18.9,1959.2666666666667,0.009535695129742875,0.04657710476270336,20,27
2026-04,巴西,Android,Organic,Hair,386.46666666666664,122.06666666666666,1959.2666666666667,0.06155144271647053,0.1956665762674494,4,8
2026-04,巴西,Android,Organic,Magic,400.3333333333333,209.23333333333332,1959.2666666666667,0.1060944997253349,0.20279544569328667,2,1
2026-04,巴西,Android,Organic,Makeup,255.76666666666668,139.53333333333333,1959.2666666666667,0.07099833025241235,0.12991176048339312,6,6
2026-04,巴西,Android,Organic,Matte,24.0,10.666666666666666,1959.2666666666667,0.005428520416436841,0.012137580268658625,42,35
2026-04,巴西,Android,Organic,Muscle,73.6,24.6,1959.2666666666667,0.012554674674531967,0.037307449354631275,27,24
2026-04,巴西,Android,Organic,Mykit,48.06666666666667,0.0,1959.2666666666667,0.0,0.02435891967480979,34,43
2026-04,巴西,Android,Organic,Plump,65.43333333333334,21.733333333333334,1959.2666666666667,0.011138071700421947,0.03324996137537903,28,25
2026-04,巴西,Android,Organic,Preset,90.1,8.0,1959.2666666666667,0.004092768289191695,0.04544561367350542,21,38
2026-04,巴西,Android,Organic,Prism,23.366666666666667,8.733333333333333,1959.2666666666667,0.004480155939656453,0.011929637392841596,44,36
2026-04,巴西,Android,Organic,Relight,249.83333333333334,112.4,1959.2666666666667,0.05694292908257817,0.1267039578042358,7,11
2026-04,巴西,Android,Organic,Reshape,238.2,166.23333333333332,1959.2666666666667,0.08420573372369997,0.12043174974756769,8,4
2026-04,巴西,Android,Organic,Resize,76.23333333333333,39.93333333333333,1959.2666666666667,0.02020465482146749,0.03859586227367939,25,17
2026-04,巴西,Android,Organic,Skin Tone,92.76666666666667,56.2,1959.2666666666667,0.028471994367063585,0.04711548791715898,19,16
2026-04,巴西,Android,Organic,Smooth,165.63333333333333,121.7,1959.2666666666667,0.06165901427013022,0.0838789617231822,11,7
2026-04,巴西,Android,Organic,Stamp,26.9,5.433333333333334,1959.2666666666667,0.002788230641244337,0.013643643605082809,40,41
2026-04,巴西,Android,Organic,Teeth,89.2,0.0,1959.2666666666667,0.0,0.04495551066124696,22,43
2026-04,巴西,Android,Organic,Text,28.833333333333332,3.7333333333333334,1959.2666666666667,0.0019104702524038756,0.01466296994357363,39,42
2026-04,巴西,Android,non-Organic,AI Expand,223.26666666666668,93.06666666666666,8336.866666666667,0.010512515608785243,0.025331782929732517,31,25
2026-04,巴西,Android,non-Organic,AI Image,1117.5666666666666,254.2,8336.866666666667,0.027639567817509956,0.12506474271793652,7,13
2026-04,巴西,Android,non-Organic,AI Repair,291.46666666666664,112.26666666666667,8336.866666666667,0.013489335799907869,0.03499118221397075,26,20
2026-04,巴西,Android,non-Organic,AI Replace,129.96666666666667,62.666666666666664,8336.866666666667,0.006923829674510246,0.014683025380498408,37,30
2026-04,巴西,Android,non-Organic,AI Retouch,2073.4333333333334,671.3333333333334,8336.866666666667,0.07905576986049306,0.25029470494132194,2,2
2026-04,巴西,Android,non-Organic,AI Tattoo,490.0,174.46666666666667,8336.866666666667,0.019186298407575665,0.05603163772046194,15,17
2026-04,巴西,Android,non-Organic,Acne,290.7,154.06666666666666,8336.866666666667,0.01880171832556937,0.03511697828799869,25,18
2026-04,巴西,Android,non-Organic,Adjust,467.46666666666664,202.56666666666666,8336.866666666667,0.02430516740494397,0.05584558633341764,16,14
2026-04,巴西,Android,non-Organic,Background,425.4,55.733333333333334,8336.866666666667,0.006316353651379539,0.05001809514551382,18,31
2026-04,巴西,Android,non-Organic,Blur,210.36666666666667,99.8,8336.866666666667,0.012109592452423228,0.025301484380911673,32,21
2026-04,巴西,Android,non-Organic,Body,580.6333333333333,283.76666666666665,8336.866666666667,0.03372883152201046,0.06882510610665578,11,10
2026-04,巴西,Android,non-Organic,Bokeh,111.6,28.166666666666668,8336.866666666667,0.00324709684904901,0.013097739007229048,40,40
2026-04,巴西,Android,non-Organic,Brighten,237.33333333333334,101.03333333333333,8336.866666666667,0.011812523307304123,0.027685119756503587,30,22
2026-04,巴西,Android,non-Organic,Concealer,378.56666666666666,155.53333333333333,8336.866666666667,0.01818266740266206,0.04401117316259295,21,19
2026-04,巴西,Android,non-Organic,Contour,101.1,43.63333333333333,8336.866666666667,0.0050747748982979315,0.011848490914852468,41,33
2026-04,巴西,Android,non-Organic,Crop,402.9,281.73333333333335,8336.866666666667,0.03373100580288622,0.0479505639192006,20,9
2026-04,巴西,Android,non-Organic,Dark Circles,200.7,93.43333333333334,8336.866666666667,0.011236235002273942,0.023864787537480506,34,23
2026-04,巴西,Android,non-Organic,Details,85.33333333333333,28.066666666666666,8336.866666666667,0.0032972187903604244,0.0100346517860859,43,39
2026-04,巴西,Android,non-Organic,Effects,504.0,39.93333333333333,8336.866666666667,0.004463465503165716,0.059010066713525135,13,36
2026-04,巴西,Android,non-Organic,Eraser,788.7,336.93333333333334,8336.866666666667,0.04065921553271403,0.09373574649621576,9,8
2026-04,巴西,Android,non-Organic,Expression,265.8666666666667,71.5,8336.866666666667,0.008369172220078646,0.031949899869539895,27,28
2026-04,巴西,Android,non-Organic,Eye Brighten,115.56666666666666,49.6,8336.866666666667,0.005878483321672455,0.013625346163905452,39,32
2026-04,巴西,Android,non-Organic,Face,1799.7666666666667,636.7666666666667,8336.866666666667,0.07603056696545271,0.2175526524742716,4,4
2026-04,巴西,Android,non-Organic,Face Fix,315.8666666666667,82.73333333333333,8336.866666666667,0.00993139817764303,0.0382792880914038,24,27
2026-04,巴西,Android,non-Organic,Filters,1937.5333333333333,567.3666666666667,8336.866666666667,0.06685266045824229,0.22928837838908264,3,5
2026-04,巴西,Android,non-Organic,Glitter,210.0,43.6,8336.866666666667,0.004979944832956746,0.024616708770189778,33,34
2026-04,巴西,Android,non-Organic,Glowup,471.9,90.53333333333333,8336.866666666667,0.010678232387095928,0.057235814480697776,14,24
2026-04,巴西,Android,non-Organic,Hair,3205.766666666667,849.2333333333333,8336.866666666667,0.10180175177875819,0.3932606538275364,1,1
2026-04,巴西,Android,non-Organic,Magic,1593.2666666666667,665.0,8336.866666666667,0.07821506851682301,0.18887636632422983,5,3
2026-04,巴西,Android,non-Organic,Makeup,1048.8,469.73333333333335,8336.866666666667,0.05363552705860832,0.12034604276669487,8,7
2026-04,巴西,Android,non-Organic,Matte,88.16666666666667,30.7,8336.866666666667,0.0035626000244731717,0.010239576804441897,42,38
2026-04,巴西,Android,non-Organic,Muscle,546.6333333333333,173.9,8336.866666666667,0.02094703035726797,0.06657744699336013,12,16
2026-04,巴西,Android,non-Organic,Mykit,249.7,0.0,8336.866666666667,0.0,0.028845447187076854,28,43
2026-04,巴西,Android,non-Organic,Plump,233.4,86.23333333333333,8336.866666666667,0.010227405343711016,0.02788739275300782,29,26
2026-04,巴西,Android,non-Organic,Preset,417.4,40.9,8336.866666666667,0.004671460600794723,0.04883265522835565,19,35
2026-04,巴西,Android,non-Organic,Prism,84.06666666666666,31.4,8336.866666666667,0.003675572891168423,0.009871505597167646,44,37
2026-04,巴西,Android,non-Organic,Relight,1213.1,521.5333333333333,8336.866666666667,0.06082718656375199,0.14150540532893993,6,6
2026-04,巴西,Android,non-Organic,Reshape,597.1666666666666,263.6333333333333,8336.866666666667,0.03224347526901067,0.07280649906503016,10,11
2026-04,巴西,Android,non-Organic,Resize,150.7,59.7,8336.866666666667,0.007267407449853971,0.018196811468745824,35,29
2026-04,巴西,Android,non-Organic,Skin Tone,370.0,186.8,8336.866666666667,0.02215861512420196,0.04383580897117265,22,15
2026-04,巴西,Android,non-Organic,Smooth,459.0,247.1,8336.866666666667,0.029829177000618653,0.05487938182210113,17,12
2026-04,巴西,Android,non-Organic,Stamp,121.73333333333333,20.266666666666666,8336.866666666667,0.0022818222630619192,0.013898119446339995,38,41
2026-04,巴西,Android,non-Organic,Teeth,342.6,0.0,8336.866666666667,0.0,0.04080237710018543,23,43
2026-04,巴西,Android,non-Organic,Text,155.83333333333334,17.033333333333335,8336.866666666667,0.0019240887169546977,0.017964115331547223,36,42
2026-04,巴西,iOS,Organic,AI Expand,98.7,41.4,4623.966666666666,0.008994429199320957,0.02130397586924349,35,26
2026-04,巴西,iOS,Organic,AI Image,245.96666666666667,32.333333333333336,4623.966666666666,0.00702903257586381,0.05307145491912445,22,29
2026-04,巴西,iOS,Organic,AI Repair,195.73333333333332,71.53333333333333,4623.966666666666,0.015488935655078594,0.04209959668435607,27,22
2026-04,巴西,iOS,Organic,AI Replace,57.03333333333333,21.233333333333334,4623.966666666666,0.004598879871570851,0.012349121238263924,41,35
2026-04,巴西,iOS,Organic,AI Retouch,958.4666666666667,361.6666666666667,4623.966666666666,0.07794719514645744,0.20585215017807218,5,6
2026-04,巴西,iOS,Organic,AI Tattoo,110.03333333333333,25.233333333333334,4623.966666666666,0.005557598399680594,0.023802086600073897,33,33
2026-04,巴西,iOS,Organic,Acne,646.9,509.23333333333335,4623.966666666666,0.11020749213064572,0.13968646691422115,9,5
2026-04,巴西,iOS,Organic,Adjust,533.1,246.1,4623.966666666666,0.05316859217616129,0.11481135691263238,12,12
2026-04,巴西,iOS,Organic,Background,219.33333333333334,16.5,4623.966666666666,0.00371038979377698,0.04734793897173491,26,36
2026-04,巴西,iOS,Organic,Blur,285.56666666666666,194.46666666666667,4623.966666666666,0.042151362868630256,0.061631990649742695,19,15
2026-04,巴西,iOS,Organic,Body,497.2,328.3333333333333,4623.966666666666,0.070186725550291,0.10632724620270734,13,8
2026-04,巴西,iOS,Organic,Bokeh,103.53333333333333,31.4,4623.966666666666,0.006868455707804132,0.022430473532475577,34,31
2026-04,巴西,iOS,Organic,Brighten,187.86666666666667,101.23333333333333,4623.966666666666,0.021951574467100984,0.04057341399210599,28,20
2026-04,巴西,iOS,Organic,Concealer,279.6333333333333,130.83333333333334,4623.966666666666,0.02818458744947233,0.060094552797978956,20,19
2026-04,巴西,iOS,Organic,Contour,78.33333333333333,40.0,4623.966666666666,0.008603638823857934,0.016849697750640144,38,27
2026-04,巴西,iOS,Organic,Crop,293.5,213.66666666666666,4623.966666666666,0.04637410612805982,0.06364219633624547,17,13
2026-04,巴西,iOS,Organic,Dark Circles,240.03333333333333,196.43333333333334,4623.966666666666,0.04240899237006373,0.05186644878897633,23,14
