abcode,rate_type,lcx,retention_rate,retention_rate_source,power_a,power_b
28906,raw,232,0.01131075,预估,0.12552401,-0.441869
28906,raw,233,0.01128927,预估,0.12552401,-0.441869
28906,raw,234,0.01126793,预估,0.12552401,-0.441869
28906,raw,235,0.01124671,预估,0.12552401,-0.441869
28906,raw,236,0.01122563,预估,0.12552401,-0.441869
28906,raw,237,0.01120468,预估,0.12552401,-0.441869
28906,raw,238,0.01118385,预估,0.12552401,-0.441869
28906,raw,239,0.01116315,预估,0.12552401,-0.441869
28906,raw,240,0.01114257,预估,0.12552401,-0.441869
28906,raw,241,0.01112212,预估,0.12552401,-0.441869
28906,raw,242,0.01110179,预估,0.12552401,-0.441869
28906,raw,243,0.01108158,预估,0.12552401,-0.441869
28906,raw,244,0.01106149,预估,0.12552401,-0.441869
28906,raw,245,0.01104151,预估,0.12552401,-0.441869
28906,raw,246,0.01102166,预估,0.12552401,-0.441869
28906,raw,247,0.01100192,预估,0.12552401,-0.441869
28906,raw,248,0.01098229,预估,0.12552401,-0.441869
28906,raw,249,0.01096278,预估,0.12552401,-0.441869
28906,raw,250,0.01094339,预估,0.12552401,-0.441869
28906,raw,251,0.01092410,预估,0.12552401,-0.441869
28906,raw,252,0.01090492,预估,0.12552401,-0.441869
28906,raw,253,0.01088586,预估,0.12552401,-0.441869
28906,raw,254,0.01086690,预估,0.12552401,-0.441869
28906,raw,255,0.01084805,预估,0.12552401,-0.441869
28906,raw,256,0.01082930,预估,0.12552401,-0.441869
28906,raw,257,0.01081066,预估,0.12552401,-0.441869
28906,raw,258,0.01079213,预估,0.12552401,-0.441869
28906,raw,259,0.01077370,预估,0.12552401,-0.441869
28906,raw,260,0.01075537,预估,0.12552401,-0.441869
28906,raw,261,0.01073714,预估,0.12552401,-0.441869
28906,raw,262,0.01071901,预估,0.12552401,-0.441869
28906,raw,263,0.01070098,预估,0.12552401,-0.441869
28906,raw,264,0.01068305,预估,0.12552401,-0.441869
28906,raw,265,0.01066522,预估,0.12552401,-0.441869
28906,raw,266,0.01064749,预估,0.12552401,-0.441869
28906,raw,267,0.01062985,预估,0.12552401,-0.441869
28906,raw,268,0.01061230,预估,0.12552401,-0.441869
28906,raw,269,0.01059485,预估,0.12552401,-0.441869
28906,raw,270,0.01057749,预估,0.12552401,-0.441869
28906,raw,271,0.01056023,预估,0.12552401,-0.441869
28906,raw,272,0.01054306,预估,0.12552401,-0.441869
28906,raw,273,0.01052597,预估,0.12552401,-0.441869
28906,raw,274,0.01050898,预估,0.12552401,-0.441869
28906,raw,275,0.01049208,预估,0.12552401,-0.441869
28906,raw,276,0.01047526,预估,0.12552401,-0.441869
28906,raw,277,0.01045854,预估,0.12552401,-0.441869
28906,raw,278,0.01044190,预估,0.12552401,-0.441869
28906,raw,279,0.01042534,预估,0.12552401,-0.441869
28906,raw,280,0.01040888,预估,0.12552401,-0.441869
28906,raw,281,0.01039249,预估,0.12552401,-0.441869
28906,raw,282,0.01037619,预估,0.12552401,-0.441869
28906,raw,283,0.01035997,预估,0.12552401,-0.441869
28906,raw,284,0.01034384,预估,0.12552401,-0.441869
28906,raw,285,0.01032779,预估,0.12552401,-0.441869
28906,raw,286,0.01031181,预估,0.12552401,-0.441869
28906,raw,287,0.01029592,预估,0.12552401,-0.441869
28906,raw,288,0.01028011,预估,0.12552401,-0.441869
28906,raw,289,0.01026438,预估,0.12552401,-0.441869
28906,raw,290,0.01024872,预估,0.12552401,-0.441869
28906,raw,291,0.01023315,预估,0.12552401,-0.441869
28906,raw,292,0.01021765,预估,0.12552401,-0.441869
28906,raw,293,0.01020222,预估,0.12552401,-0.441869
28906,raw,294,0.01018687,预估,0.12552401,-0.441869
28906,raw,295,0.01017160,预估,0.12552401,-0.441869
28906,raw,296,0.01015640,预估,0.12552401,-0.441869
28906,raw,297,0.01014128,预估,0.12552401,-0.441869
28906,raw,298,0.01012623,预估,0.12552401,-0.441869
28906,raw,299,0.01011125,预估,0.12552401,-0.441869
28906,raw,300,0.01009634,预估,0.12552401,-0.441869
28906,raw,301,0.01008151,预估,0.12552401,-0.441869
28906,raw,302,0.01006674,预估,0.12552401,-0.441869
28906,raw,303,0.01005205,预估,0.12552401,-0.441869
28906,raw,304,0.01003742,预估,0.12552401,-0.441869
28906,raw,305,0.01002287,预估,0.12552401,-0.441869
28906,raw,306,0.01000838,预估,0.12552401,-0.441869
28906,raw,307,0.00999396,预估,0.12552401,-0.441869
28906,raw,308,0.00997961,预估,0.12552401,-0.441869
28906,raw,309,0.00996533,预估,0.12552401,-0.441869
28906,raw,310,0.00995111,预估,0.12552401,-0.441869
28906,raw,311,0.00993696,预估,0.12552401,-0.441869
28906,raw,312,0.00992287,预估,0.12552401,-0.441869
28906,raw,313,0.00990885,预估,0.12552401,-0.441869
28906,raw,314,0.00989490,预估,0.12552401,-0.441869
28906,raw,315,0.00988100,预估,0.12552401,-0.441869
28906,raw,316,0.00986718,预估,0.12552401,-0.441869
28906,raw,317,0.00985341,预估,0.12552401,-0.441869
28906,raw,318,0.00983971,预估,0.12552401,-0.441869
28906,raw,319,0.00982606,预估,0.12552401,-0.441869
28906,raw,320,0.00981248,预估,0.12552401,-0.441869
28906,raw,321,0.00979897,预估,0.12552401,-0.441869
28906,raw,322,0.00978551,预估,0.12552401,-0.441869
28906,raw,323,0.00977211,预估,0.12552401,-0.441869
28906,raw,324,0.00975877,预估,0.12552401,-0.441869
28906,raw,325,0.00974549,预估,0.12552401,-0.441869
28906,raw,326,0.00973227,预估,0.12552401,-0.441869
28906,raw,327,0.00971911,预估,0.12552401,-0.441869
28906,raw,328,0.00970600,预估,0.12552401,-0.441869
28906,raw,329,0.00969296,预估,0.12552401,-0.441869
28906,raw,330,0.00967997,预估,0.12552401,-0.441869
28906,raw,331,0.00966703,预估,0.12552401,-0.441869
28906,raw,332,0.00965416,预估,0.12552401,-0.441869
28906,raw,333,0.00964133,预估,0.12552401,-0.441869
28906,raw,334,0.00962857,预估,0.12552401,-0.441869
28906,raw,335,0.00961586,预估,0.12552401,-0.441869
28906,raw,336,0.00960320,预估,0.12552401,-0.441869
28906,raw,337,0.00959060,预估,0.12552401,-0.441869
28906,raw,338,0.00957805,预估,0.12552401,-0.441869
28906,raw,339,0.00956556,预估,0.12552401,-0.441869
28906,raw,340,0.00955312,预估,0.12552401,-0.441869
28906,raw,341,0.00954073,预估,0.12552401,-0.441869
28906,raw,342,0.00952839,预估,0.12552401,-0.441869
28906,raw,343,0.00951610,预估,0.12552401,-0.441869
28906,raw,344,0.00950387,预估,0.12552401,-0.441869
28906,raw,345,0.00949169,预估,0.12552401,-0.441869
28906,raw,346,0.00947956,预估,0.12552401,-0.441869
28906,raw,347,0.00946748,预估,0.12552401,-0.441869
28906,raw,348,0.00945545,预估,0.12552401,-0.441869
28906,raw,349,0.00944346,预估,0.12552401,-0.441869
28906,raw,350,0.00943153,预估,0.12552401,-0.441869
28906,raw,351,0.00941965,预估,0.12552401,-0.441869
28906,raw,352,0.00940782,预估,0.12552401,-0.441869
28906,raw,353,0.00939603,预估,0.12552401,-0.441869
28906,raw,354,0.00938429,预估,0.12552401,-0.441869
28906,raw,355,0.00937260,预估,0.12552401,-0.441869
28906,raw,356,0.00936096,预估,0.12552401,-0.441869
28906,raw,357,0.00934937,预估,0.12552401,-0.441869
28906,raw,358,0.00933782,预估,0.12552401,-0.441869
28906,raw,359,0.00932631,预估,0.12552401,-0.441869
28906,raw,360,0.00931486,预估,0.12552401,-0.441869
28906,raw,361,0.00930345,预估,0.12552401,-0.441869
28906,raw,362,0.00929208,预估,0.12552401,-0.441869
28906,raw,363,0.00928076,预估,0.12552401,-0.441869
28906,raw,364,0.00926949,预估,0.12552401,-0.441869
28906,raw,365,0.00925826,预估,0.12552401,-0.441869
28906,adj,1,0.14817112,真实,0.12865807,-0.442884
28906,adj,2,0.09107649,真实,0.12865807,-0.442884
28906,adj,3,0.07223558,真实,0.12865807,-0.442884
28906,adj,4,0.06405889,真实,0.12865807,-0.442884
28906,adj,5,0.05961169,真实,0.12865807,-0.442884
28906,adj,6,0.05683874,真实,0.12865807,-0.442884
28906,adj,7,0.05440971,真实,0.12865807,-0.442884
28906,adj,8,0.05121893,真实,0.12865807,-0.442884
28906,adj,9,0.05057400,真实,0.12865807,-0.442884
28906,adj,10,0.04659746,真实,0.12865807,-0.442884
28906,adj,11,0.04495437,真实,0.12865807,-0.442884
28906,adj,12,0.04272456,真实,0.12865807,-0.442884
28906,adj,13,0.04274682,真实,0.12865807,-0.442884
28906,adj,14,0.04261459,真实,0.12865807,-0.442884
28906,adj,15,0.03877616,预估,0.12865807,-0.442884
28906,adj,16,0.03768351,预估,0.12865807,-0.442884
28906,adj,17,0.03668518,预估,0.12865807,-0.442884
28906,adj,18,0.03576816,预估,0.12865807,-0.442884
28906,adj,19,0.03492185,预估,0.12865807,-0.442884
28906,adj,20,0.03413747,预估,0.12865807,-0.442884
28906,adj,21,0.03340773,预估,0.12865807,-0.442884
28906,adj,22,0.03272647,预估,0.12865807,-0.442884
28906,adj,23,0.03208849,预估,0.12865807,-0.442884
28906,adj,24,0.03148932,预估,0.12865807,-0.442884
28906,adj,25,0.03092513,预估,0.12865807,-0.442884
28906,adj,26,0.03039259,预估,0.12865807,-0.442884
28906,adj,27,0.02988881,预估,0.12865807,-0.442884
28906,adj,28,0.02941126,预估,0.12865807,-0.442884
28906,adj,29,0.02895770,预估,0.12865807,-0.442884
28906,adj,30,0.02852616,预估,0.12865807,-0.442884
28906,adj,31,0.02811490,预估,0.12865807,-0.442884
28906,adj,32,0.02772234,预估,0.12865807,-0.442884
28906,adj,33,0.02734709,预估,0.12865807,-0.442884
28906,adj,34,0.02698791,预估,0.12865807,-0.442884
28906,adj,35,0.02664365,预估,0.12865807,-0.442884
28906,adj,36,0.02631329,预估,0.12865807,-0.442884
28906,adj,37,0.02599592,预估,0.12865807,-0.442884
28906,adj,38,0.02569069,预估,0.12865807,-0.442884
28906,adj,39,0.02539684,预估,0.12865807,-0.442884
28906,adj,40,0.02511366,预估,0.12865807,-0.442884
28906,adj,41,0.02484051,预估,0.12865807,-0.442884
28906,adj,42,0.02457681,预估,0.12865807,-0.442884
28906,adj,43,0.02432202,预估,0.12865807,-0.442884
28906,adj,44,0.02407564,预估,0.12865807,-0.442884
28906,adj,45,0.02383720,预估,0.12865807,-0.442884
28906,adj,46,0.02360630,预估,0.12865807,-0.442884
28906,adj,47,0.02338252,预估,0.12865807,-0.442884
28906,adj,48,0.02316551,预估,0.12865807,-0.442884
28906,adj,49,0.02295492,预估,0.12865807,-0.442884
28906,adj,50,0.02275045,预估,0.12865807,-0.442884
28906,adj,51,0.02255180,预估,0.12865807,-0.442884
28906,adj,52,0.02235868,预估,0.12865807,-0.442884
28906,adj,53,0.02217086,预估,0.12865807,-0.442884
28906,adj,54,0.02198807,预估,0.12865807,-0.442884
28906,adj,55,0.02181011,预估,0.12865807,-0.442884
28906,adj,56,0.02163676,预估,0.12865807,-0.442884
28906,adj,57,0.02146781,预估,0.12865807,-0.442884
28906,adj,58,0.02130309,预估,0.12865807,-0.442884
28906,adj,59,0.02114242,预估,0.12865807,-0.442884
28906,adj,60,0.02098563,预估,0.12865807,-0.442884
28906,adj,61,0.02083256,预估,0.12865807,-0.442884
28906,adj,62,0.02068307,预估,0.12865807,-0.442884
28906,adj,63,0.02053702,预估,0.12865807,-0.442884
28906,adj,64,0.02039428,预估,0.12865807,-0.442884
28906,adj,65,0.02025472,预估,0.12865807,-0.442884
28906,adj,66,0.02011823,预估,0.12865807,-0.442884
28906,adj,67,0.01998469,预估,0.12865807,-0.442884
28906,adj,68,0.01985399,预估,0.12865807,-0.442884
28906,adj,69,0.01972603,预估,0.12865807,-0.442884
28906,adj,70,0.01960073,预估,0.12865807,-0.442884
28906,adj,71,0.01947798,预估,0.12865807,-0.442884
28906,adj,72,0.01935770,预估,0.12865807,-0.442884
28906,adj,73,0.01923981,预估,0.12865807,-0.442884
28906,adj,74,0.01912422,预估,0.12865807,-0.442884
28906,adj,75,0.01901087,预估,0.12865807,-0.442884
28906,adj,76,0.01889968,预估,0.12865807,-0.442884
28906,adj,77,0.01879057,预估,0.12865807,-0.442884
28906,adj,78,0.01868350,预估,0.12865807,-0.442884
28906,adj,79,0.01857838,预估,0.12865807,-0.442884
28906,adj,80,0.01847517,预估,0.12865807,-0.442884
28906,adj,81,0.01837381,预估,0.12865807,-0.442884
28906,adj,82,0.01827423,预估,0.12865807,-0.442884
28906,adj,83,0.01817639,预估,0.12865807,-0.442884
28906,adj,84,0.01808024,预估,0.12865807,-0.442884
28906,adj,85,0.01798572,预估,0.12865807,-0.442884
28906,adj,86,0.01789280,预估,0.12865807,-0.442884
28906,adj,87,0.01780142,预估,0.12865807,-0.442884
28906,adj,88,0.01771154,预估,0.12865807,-0.442884
28906,adj,89,0.01762313,预估,0.12865807,-0.442884
28906,adj,90,0.01753613,预估,0.12865807,-0.442884
28906,adj,91,0.01745053,预估,0.12865807,-0.442884
28906,adj,92,0.01736626,预估,0.12865807,-0.442884
28906,adj,93,0.01728331,预估,0.12865807,-0.442884
28906,adj,94,0.01720164,预估,0.12865807,-0.442884
28906,adj,95,0.01712121,预估,0.12865807,-0.442884
28906,adj,96,0.01704199,预估,0.12865807,-0.442884
28906,adj,97,0.01696396,预估,0.12865807,-0.442884
28906,adj,98,0.01688708,预估,0.12865807,-0.442884
28906,adj,99,0.01681132,预估,0.12865807,-0.442884
28906,adj,100,0.01673665,预估,0.12865807,-0.442884
28906,adj,101,0.01666306,预估,0.12865807,-0.442884
28906,adj,102,0.01659051,预估,0.12865807,-0.442884
28906,adj,103,0.01651898,预估,0.12865807,-0.442884
28906,adj,104,0.01644844,预估,0.12865807,-0.442884
28906,adj,105,0.01637888,预估,0.12865807,-0.442884
28906,adj,106,0.01631027,预估,0.12865807,-0.442884
28906,adj,107,0.01624258,预估,0.12865807,-0.442884
28906,adj,108,0.01617580,预估,0.12865807,-0.442884
28906,adj,109,0.01610991,预估,0.12865807,-0.442884
28906,adj,110,0.01604488,预估,0.12865807,-0.442884
28906,adj,111,0.01598070,预估,0.12865807,-0.442884
28906,adj,112,0.01591735,预估,0.12865807,-0.442884
28906,adj,113,0.01585481,预估,0.12865807,-0.442884
28906,adj,114,0.01579306,预估,0.12865807,-0.442884
28906,adj,115,0.01573209,预估,0.12865807,-0.442884
28906,adj,116,0.01567188,预估,0.12865807,-0.442884
28906,adj,117,0.01561242,预估,0.12865807,-0.442884
28906,adj,118,0.01555368,预估,0.12865807,-0.442884
28906,adj,119,0.01549566,预估,0.12865807,-0.442884
28906,adj,120,0.01543834,预估,0.12865807,-0.442884
28906,adj,121,0.01538170,预估,0.12865807,-0.442884
28906,adj,122,0.01532573,预估,0.12865807,-0.442884
28906,adj,123,0.01527042,预估,0.12865807,-0.442884
28906,adj,124,0.01521576,预估,0.12865807,-0.442884
28906,adj,125,0.01516173,预估,0.12865807,-0.442884
28906,adj,126,0.01510832,预估,0.12865807,-0.442884
28906,adj,127,0.01505551,预估,0.12865807,-0.442884
28906,adj,128,0.01500331,预估,0.12865807,-0.442884
28906,adj,129,0.01495169,预估,0.12865807,-0.442884
28906,adj,130,0.01490064,预估,0.12865807,-0.442884
28906,adj,131,0.01485016,预估,0.12865807,-0.442884
28906,adj,132,0.01480022,预估,0.12865807,-0.442884
28906,adj,133,0.01475084,预估,0.12865807,-0.442884
28906,adj,134,0.01470198,预估,0.12865807,-0.442884
28906,adj,135,0.01465365,预估,0.12865807,-0.442884
28906,adj,136,0.01460583,预估,0.12865807,-0.442884
28906,adj,137,0.01455852,预估,0.12865807,-0.442884
28906,adj,138,0.01451170,预估,0.12865807,-0.442884
28906,adj,139,0.01446537,预估,0.12865807,-0.442884
28906,adj,140,0.01441952,预估,0.12865807,-0.442884
28906,adj,141,0.01437414,预估,0.12865807,-0.442884
28906,adj,142,0.01432922,预估,0.12865807,-0.442884
28906,adj,143,0.01428475,预估,0.12865807,-0.442884
28906,adj,144,0.01424073,预估,0.12865807,-0.442884
28906,adj,145,0.01419715,预估,0.12865807,-0.442884
28906,adj,146,0.01415400,预估,0.12865807,-0.442884
28906,adj,147,0.01411128,预估,0.12865807,-0.442884
28906,adj,148,0.01406897,预估,0.12865807,-0.442884
28906,adj,149,0.01402708,预估,0.12865807,-0.442884
28906,adj,150,0.01398558,预估,0.12865807,-0.442884
28906,adj,151,0.01394449,预估,0.12865807,-0.442884
28906,adj,152,0.01390378,预估,0.12865807,-0.442884
28906,adj,153,0.01386346,预估,0.12865807,-0.442884
28906,adj,154,0.01382352,预估,0.12865807,-0.442884
28906,adj,155,0.01378395,预估,0.12865807,-0.442884
28906,adj,156,0.01374475,预估,0.12865807,-0.442884
28906,adj,157,0.01370591,预估,0.12865807,-0.442884
28906,adj,158,0.01366742,预估,0.12865807,-0.442884
28906,adj,159,0.01362928,预估,0.12865807,-0.442884
28906,adj,160,0.01359149,预估,0.12865807,-0.442884
28906,adj,161,0.01355404,预估,0.12865807,-0.442884
28906,adj,162,0.01351692,预估,0.12865807,-0.442884
28906,adj,163,0.01348013,预估,0.12865807,-0.442884
28906,adj,164,0.01344366,预估,0.12865807,-0.442884
28906,adj,165,0.01340752,预估,0.12865807,-0.442884
28906,adj,166,0.01337169,预估,0.12865807,-0.442884
28906,adj,167,0.01333617,预估,0.12865807,-0.442884
28906,adj,168,0.01330095,预估,0.12865807,-0.442884
28906,adj,169,0.01326604,预估,0.12865807,-0.442884
28906,adj,170,0.01323142,预估,0.12865807,-0.442884
28906,adj,171,0.01319709,预估,0.12865807,-0.442884
28906,adj,172,0.01316306,预估,0.12865807,-0.442884
28906,adj,173,0.01312931,预估,0.12865807,-0.442884
28906,adj,174,0.01309583,预估,0.12865807,-0.442884
28906,adj,175,0.01306264,预估,0.12865807,-0.442884
28906,adj,176,0.01302971,预估,0.12865807,-0.442884
28906,adj,177,0.01299706,预估,0.12865807,-0.442884
28906,adj,178,0.01296467,预估,0.12865807,-0.442884
28906,adj,179,0.01293254,预估,0.12865807,-0.442884
28906,adj,180,0.01290068,预估,0.12865807,-0.442884
28906,adj,181,0.01286906,预估,0.12865807,-0.442884
28906,adj,182,0.01283770,预估,0.12865807,-0.442884
28906,adj,183,0.01280658,预估,0.12865807,-0.442884
28906,adj,184,0.01277571,预估,0.12865807,-0.442884
28906,adj,185,0.01274508,预估,0.12865807,-0.442884
28906,adj,186,0.01271468,预估,0.12865807,-0.442884
28906,adj,187,0.01268453,预估,0.12865807,-0.442884
28906,adj,188,0.01265460,预估,0.12865807,-0.442884
28906,adj,189,0.01262490,预估,0.12865807,-0.442884
28906,adj,190,0.01259543,预估,0.12865807,-0.442884
28906,adj,191,0.01256618,预估,0.12865807,-0.442884
28906,adj,192,0.01253715,预估,0.12865807,-0.442884
28906,adj,193,0.01250834,预估,0.12865807,-0.442884
28906,adj,194,0.01247975,预估,0.12865807,-0.442884
28906,adj,195,0.01245136,预估,0.12865807,-0.442884
28906,adj,196,0.01242319,预估,0.12865807,-0.442884
28906,adj,197,0.01239522,预估,0.12865807,-0.442884
28906,adj,198,0.01236745,预估,0.12865807,-0.442884
28906,adj,199,0.01233989,预估,0.12865807,-0.442884
28906,adj,200,0.01231253,预估,0.12865807,-0.442884
28906,adj,201,0.01228536,预估,0.12865807,-0.442884
28906,adj,202,0.01225839,预估,0.12865807,-0.442884
28906,adj,203,0.01223161,预估,0.12865807,-0.442884
28906,adj,204,0.01220501,预估,0.12865807,-0.442884
28906,adj,205,0.01217861,预估,0.12865807,-0.442884
28906,adj,206,0.01215239,预估,0.12865807,-0.442884
28906,adj,207,0.01212636,预估,0.12865807,-0.442884
28906,adj,208,0.01210050,预估,0.12865807,-0.442884
28906,adj,209,0.01207483,预估,0.12865807,-0.442884
28906,adj,210,0.01204933,预估,0.12865807,-0.442884
28906,adj,211,0.01202400,预估,0.12865807,-0.442884
28906,adj,212,0.01199885,预估,0.12865807,-0.442884
28906,adj,213,0.01197387,预估,0.12865807,-0.442884
28906,adj,214,0.01194905,预估,0.12865807,-0.442884
28906,adj,215,0.01192441,预估,0.12865807,-0.442884
28906,adj,216,0.01189993,预估,0.12865807,-0.442884
28906,adj,217,0.01187561,预估,0.12865807,-0.442884
28906,adj,218,0.01185145,预估,0.12865807,-0.442884
28906,adj,219,0.01182745,预估,0.12865807,-0.442884
28906,adj,220,0.01180361,预估,0.12865807,-0.442884
28906,adj,221,0.01177993,预估,0.12865807,-0.442884
28906,adj,222,0.01175640,预估,0.12865807,-0.442884
28906,adj,223,0.01173302,预估,0.12865807,-0.442884
28906,adj,224,0.01170979,预估,0.12865807,-0.442884
28906,adj,225,0.01168672,预估,0.12865807,-0.442884
28906,adj,226,0.01166379,预估,0.12865807,-0.442884
28906,adj,227,0.01164100,预估,0.12865807,-0.442884
28906,adj,228,0.01161836,预估,0.12865807,-0.442884
28906,adj,229,0.01159586,预估,0.12865807,-0.442884
28906,adj,230,0.01157351,预估,0.12865807,-0.442884
28906,adj,231,0.01155129,预估,0.12865807,-0.442884
28906,adj,232,0.01152922,预估,0.12865807,-0.442884
28906,adj,233,0.01150727,预估,0.12865807,-0.442884
28906,adj,234,0.01148547,预估,0.12865807,-0.442884
28906,adj,235,0.01146380,预估,0.12865807,-0.442884
28906,adj,236,0.01144226,预估,0.12865807,-0.442884
28906,adj,237,0.01142085,预估,0.12865807,-0.442884
28906,adj,238,0.01139957,预估,0.12865807,-0.442884
28906,adj,239,0.01137842,预估,0.12865807,-0.442884
28906,adj,240,0.01135740,预估,0.12865807,-0.442884
28906,adj,241,0.01133651,预估,0.12865807,-0.442884
28906,adj,242,0.01131574,预估,0.12865807,-0.442884
28906,adj,243,0.01129509,预估,0.12865807,-0.442884
28906,adj,244,0.01127456,预估,0.12865807,-0.442884
28906,adj,245,0.01125416,预估,0.12865807,-0.442884
28906,adj,246,0.01123388,预估,0.12865807,-0.442884
28906,adj,247,0.01121371,预估,0.12865807,-0.442884
28906,adj,248,0.01119366,预估,0.12865807,-0.442884
28906,adj,249,0.01117373,预估,0.12865807,-0.442884
28906,adj,250,0.01115391,预估,0.12865807,-0.442884
28906,adj,251,0.01113421,预估,0.12865807,-0.442884
28906,adj,252,0.01111462,预估,0.12865807,-0.442884
28906,adj,253,0.01109514,预估,0.12865807,-0.442884
28906,adj,254,0.01107578,预估,0.12865807,-0.442884
28906,adj,255,0.01105652,预估,0.12865807,-0.442884
28906,adj,256,0.01103737,预估,0.12865807,-0.442884
28906,adj,257,0.01101833,预估,0.12865807,-0.442884
28906,adj,258,0.01099939,预估,0.12865807,-0.442884
28906,adj,259,0.01098056,预估,0.12865807,-0.442884
28906,adj,260,0.01096184,预估,0.12865807,-0.442884
28906,adj,261,0.01094322,预估,0.12865807,-0.442884
28906,adj,262,0.01092470,预估,0.12865807,-0.442884
28906,adj,263,0.01090628,预估,0.12865807,-0.442884
28906,adj,264,0.01088797,预估,0.12865807,-0.442884
28906,adj,265,0.01086975,预估,0.12865807,-0.442884
28906,adj,266,0.01085164,预估,0.12865807,-0.442884
28906,adj,267,0.01083362,预估,0.12865807,-0.442884
28906,adj,268,0.01081570,预估,0.12865807,-0.442884
28906,adj,269,0.01079787,预估,0.12865807,-0.442884
28906,adj,270,0.01078014,预估,0.12865807,-0.442884
28906,adj,271,0.01076250,预估,0.12865807,-0.442884
28906,adj,272,0.01074496,预估,0.12865807,-0.442884
28906,adj,273,0.01072751,预估,0.12865807,-0.442884
28906,adj,274,0.01071016,预估,0.12865807,-0.442884
28906,adj,275,0.01069289,预估,0.12865807,-0.442884
28906,adj,276,0.01067571,预估,0.12865807,-0.442884
28906,adj,277,0.01065863,预估,0.12865807,-0.442884
28906,adj,278,0.01064163,预估,0.12865807,-0.442884
28906,adj,279,0.01062472,预估,0.12865807,-0.442884
28906,adj,280,0.01060790,预估,0.12865807,-0.442884
28906,adj,281,0.01059116,预估,0.12865807,-0.442884
28906,adj,282,0.01057451,预估,0.12865807,-0.442884
28906,adj,283,0.01055795,预估,0.12865807,-0.442884
28906,adj,284,0.01054147,预估,0.12865807,-0.442884
28906,adj,285,0.01052507,预估,0.12865807,-0.442884
28906,adj,286,0.01050876,预估,0.12865807,-0.442884
28906,adj,287,0.01049252,预估,0.12865807,-0.442884
28906,adj,288,0.01047637,预估,0.12865807,-0.442884
28906,adj,289,0.01046030,预估,0.12865807,-0.442884
28906,adj,290,0.01044431,预估,0.12865807,-0.442884
28906,adj,291,0.01042840,预估,0.12865807,-0.442884
28906,adj,292,0.01041257,预估,0.12865807,-0.442884
28906,adj,293,0.01039681,预估,0.12865807,-0.442884
28906,adj,294,0.01038114,预估,0.12865807,-0.442884
28906,adj,295,0.01036554,预估,0.12865807,-0.442884
28906,adj,296,0.01035001,预估,0.12865807,-0.442884
28906,adj,297,0.01033457,预估,0.12865807,-0.442884
28906,adj,298,0.01031919,预估,0.12865807,-0.442884
28906,adj,299,0.01030389,预估,0.12865807,-0.442884
28906,adj,300,0.01028867,预估,0.12865807,-0.442884
28906,adj,301,0.01027351,预估,0.12865807,-0.442884
28906,adj,302,0.01025843,预估,0.12865807,-0.442884
28906,adj,303,0.01024343,预估,0.12865807,-0.442884
28906,adj,304,0.01022849,预估,0.12865807,-0.442884
28906,adj,305,0.01021362,预估,0.12865807,-0.442884
28906,adj,306,0.01019883,预估,0.12865807,-0.442884
28906,adj,307,0.01018410,预估,0.12865807,-0.442884
28906,adj,308,0.01016944,预估,0.12865807,-0.442884
28906,adj,309,0.01015485,预估,0.12865807,-0.442884
28906,adj,310,0.01014033,预估,0.12865807,-0.442884
28906,adj,311,0.01012588,预估,0.12865807,-0.442884
28906,adj,312,0.01011149,预估,0.12865807,-0.442884
28906,adj,313,0.01009717,预估,0.12865807,-0.442884
28906,adj,314,0.01008292,预估,0.12865807,-0.442884
28906,adj,315,0.01006873,预估,0.12865807,-0.442884
28906,adj,316,0.01005461,预估,0.12865807,-0.442884
28906,adj,317,0.01004055,预估,0.12865807,-0.442884
28906,adj,318,0.01002655,预估,0.12865807,-0.442884
28906,adj,319,0.01001262,预估,0.12865807,-0.442884
28906,adj,320,0.00999875,预估,0.12865807,-0.442884
28906,adj,321,0.00998494,预估,0.12865807,-0.442884
28906,adj,322,0.00997120,预估,0.12865807,-0.442884
28906,adj,323,0.00995751,预估,0.12865807,-0.442884
28906,adj,324,0.00994389,预估,0.12865807,-0.442884
28906,adj,325,0.00993033,预估,0.12865807,-0.442884
28906,adj,326,0.00991682,预估,0.12865807,-0.442884
28906,adj,327,0.00990338,预估,0.12865807,-0.442884
28906,adj,328,0.00989000,预估,0.12865807,-0.442884
28906,adj,329,0.00987667,预估,0.12865807,-0.442884
28906,adj,330,0.00986341,预估,0.12865807,-0.442884
28906,adj,331,0.00985020,预估,0.12865807,-0.442884
28906,adj,332,0.00983705,预估,0.12865807,-0.442884
28906,adj,333,0.00982395,预估,0.12865807,-0.442884
28906,adj,334,0.00981092,预估,0.12865807,-0.442884
28906,adj,335,0.00979793,预估,0.12865807,-0.442884
28906,adj,336,0.00978501,预估,0.12865807,-0.442884
28906,adj,337,0.00977214,预估,0.12865807,-0.442884
28906,adj,338,0.00975932,预估,0.12865807,-0.442884
28906,adj,339,0.00974656,预估,0.12865807,-0.442884
28906,adj,340,0.00973386,预估,0.12865807,-0.442884
28906,adj,341,0.00972120,预估,0.12865807,-0.442884
28906,adj,342,0.00970861,预估,0.12865807,-0.442884
28906,adj,343,0.00969606,预估,0.12865807,-0.442884
28906,adj,344,0.00968357,预估,0.12865807,-0.442884
28906,adj,345,0.00967113,预估,0.12865807,-0.442884
28906,adj,346,0.00965874,预估,0.12865807,-0.442884
28906,adj,347,0.00964640,预估,0.12865807,-0.442884
